LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default
PJSX9O2NCC,33,36647,138880,468,39,1,21.59,12,0.31,High School,Full-time,Single,No,No,Business,No,0
7RNVAZGHJS,49,121064,119033,617,50,4,16.07,36,0.43,PhD,Part-time,Married,Yes,No,Business,Yes,0
PJJRCCRV7Y,53,118129,202985,532,110,3,2.05,24,0.13,High School,Full-time,Single,No,No,Business,No,0
C26VNIFMWI,23,17721,218809,459,10,1,23.62,48,0.11,High School,Unemployed,Married,No,Yes,Auto,Yes,1
VZG26GNKX6,36,148927,134591,367,72,2,4.08,12,0.33,High School,Unemployed,Divorced,Yes,No,Home,No,0
SLH25BIY9I,47,56392,123471,418,65,2,18.74,36,0.49,Bachelor's,Self-employed,Divorced,Yes,No,Home,No,0
XMKMTT7R1H,23,107997,93634,541,56,4,5.48,48,0.45,High School,Full-time,Divorced,Yes,Yes,Other,No,0
3S3XOO060Y,68,146889,242820,569,4,3,15.83,12,0.29,Bachelor's,Part-time,Married,No,No,Auto,No,0
MXIT4BL8UQ,67,86247,248173,454,28,3,5.29,36,0.58,Master's,Full-time,Divorced,No,No,Education,Yes,0
EGIWRRU0M0,54,105663,85187,321,113,2,5.78,24,0.89,High School,Self-employed,Married,No,No,Business,Yes,0
ALMLX9IA40,47,19757,168410,498,106,1,6.39,36,0.1,Master's,Full-time,Single,No,Yes,Home,Yes,0
PJPJ46X4WC,28,78277,145024,629,92,2,6.35,12,0.2,PhD,Part-time,Single,Yes,Yes,Other,Yes,0
Z18HHOACWG,27,52526,123869,569,56,4,19.14,12,0.9,PhD,Unemployed,Single,Yes,No,Other,Yes,0
1FAQ1P9W3Q,26,53811,186310,695,43,3,21.88,36,0.14,High School,Self-employed,Single,No,Yes,Other,Yes,0
B0PZ9DRXPK,42,50245,177848,588,21,1,11.88,48,0.38,PhD,Full-time,Married,Yes,No,Education,No,0
KQIXI6G2LT,52,23892,245944,664,41,3,12.55,24,0.89,PhD,Self-employed,Divorced,Yes,No,Auto,No,0
H9WTWQ2HJG,35,115882,40973,431,54,1,23.51,12,0.11,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,Yes,1
ONVGZRZSZ5,51,25099,6466,353,14,1,24.72,12,0.82,Master's,Full-time,Married,Yes,No,Education,Yes,0
4BRZ2G7SML,27,141242,215869,739,76,3,6.58,60,0.5,Bachelor's,Full-time,Divorced,Yes,Yes,Auto,No,0
ZBZ7VJTH5L,64,19849,98605,838,45,4,9.14,12,0.4,Master's,Self-employed,Married,Yes,Yes,Auto,Yes,0
QZDJDE937I,37,142829,171201,433,56,1,4.5,48,0.73,PhD,Unemployed,Single,No,Yes,Education,Yes,0
RKX9VA4S8C,38,29175,155372,378,116,3,10.23,24,0.14,Master's,Part-time,Married,No,Yes,Education,No,0
G5WNEO4250,29,78340,182232,707,67,3,16.98,60,0.86,Master's,Unemployed,Married,No,No,Business,No,1
SAGKFQTI2V,32,100877,55224,626,10,1,5.01,12,0.86,Bachelor's,Part-time,Single,Yes,Yes,Other,Yes,0
YZGD84O009,56,142835,50450,584,27,4,11.46,60,0.46,Bachelor's,Unemployed,Divorced,No,Yes,Education,Yes,0
DJW8DGDB61,57,145016,198940,559,76,1,9.96,36,0.18,High School,Self-employed,Married,Yes,No,Business,Yes,0
YNV0HER5ZJ,57,85220,226270,370,115,1,10.67,48,0.44,High School,Full-time,Divorced,Yes,Yes,Home,Yes,0
6W1WOUBWNC,51,45976,156405,641,10,1,3.92,12,0.87,PhD,Full-time,Divorced,Yes,No,Education,No,0
L39K0EZG6R,33,45334,217796,458,6,1,19.58,48,0.62,Bachelor's,Full-time,Single,No,No,Other,No,0
2OXKKM03ZQ,34,134570,118472,453,105,2,17.71,36,0.13,Bachelor's,Part-time,Single,Yes,No,Education,No,0
OAO1NVJUNR,44,89172,120903,612,75,4,9.51,48,0.49,Bachelor's,Self-employed,Single,Yes,Yes,Other,No,0
RU4JUJV7DH,60,130591,192420,517,43,3,2.94,12,0.43,Bachelor's,Self-employed,Divorced,No,No,Home,No,0
DI5HVO7C92,37,115454,183263,846,106,4,5.95,36,0.86,Master's,Full-time,Married,No,Yes,Other,No,0
RM8TQ0YDOO,29,83889,239057,333,47,2,8.89,12,0.82,High School,Unemployed,Divorced,Yes,Yes,Home,Yes,0
W2U6PRCY40,44,115638,175034,353,31,3,18.28,60,0.45,High School,Part-time,Divorced,Yes,No,Home,No,0
FZTB4DBI1S,23,124861,201863,809,110,4,17.3,36,0.87,High School,Full-time,Divorced,No,No,Home,No,0
2U8NGQ137F,25,66998,131082,759,12,4,10.21,48,0.45,Bachelor's,Full-time,Divorced,Yes,Yes,Other,No,0
QDO17OI5DT,32,65608,155848,592,69,2,24.66,24,0.78,Bachelor's,Unemployed,Divorced,No,No,Other,Yes,1
TU9YDY9KR7,37,25346,103576,389,22,1,17.79,48,0.41,Master's,Self-employed,Single,Yes,No,Auto,No,0
RL39ULL4XE,62,21482,158254,510,114,1,19.31,48,0.13,PhD,Part-time,Single,No,Yes,Education,Yes,0
JONWLRS6SP,32,136312,29048,794,92,4,4.2,48,0.22,Master's,Unemployed,Single,No,Yes,Education,Yes,0
01J1ERYN83,31,89228,129813,427,71,2,16.15,36,0.86,High School,Unemployed,Married,Yes,Yes,Business,Yes,0
BGTBYC676M,51,16828,61303,769,107,4,20.98,12,0.21,Master's,Full-time,Divorced,No,Yes,Education,Yes,0
O49VQZ42AC,31,25006,204097,356,76,1,19.86,12,0.78,PhD,Full-time,Single,No,Yes,Auto,Yes,1
GQRBJ9U1GO,64,93091,7151,845,32,2,11.29,60,0.75,Bachelor's,Full-time,Divorced,No,No,Education,Yes,0
AH4B0PKYX6,39,70875,237918,765,42,2,17.48,48,0.85,Master's,Self-employed,Married,Yes,Yes,Home,No,0
PZWX83CJQQ,19,33583,60742,458,65,2,9.63,12,0.85,PhD,Part-time,Divorced,No,No,Other,Yes,1
F1YR1NCQLB,63,96293,158271,541,9,4,6.21,12,0.48,Bachelor's,Self-employed,Divorced,Yes,Yes,Business,No,0
TSIWBRL7JI,59,103427,249847,811,98,1,24.19,36,0.26,High School,Part-time,Married,Yes,Yes,Home,Yes,0
7UGV5BQZQZ,62,125525,66972,532,39,1,11.77,60,0.63,Bachelor's,Part-time,Single,No,No,Auto,No,0
SXDLU59FWV,21,22247,176848,497,22,4,19.69,36,0.13,PhD,Self-employed,Married,Yes,Yes,Auto,Yes,0
LFCESK706J,51,106369,160336,636,17,3,6.87,36,0.47,PhD,Part-time,Divorced,Yes,No,Education,No,0
H7Z4Z8PP0Y,50,100619,45233,356,109,3,13.68,48,0.7,Bachelor's,Unemployed,Divorced,Yes,No,Auto,Yes,0
9UPMMOXX1J,44,74527,61746,811,101,3,2.53,12,0.68,High School,Unemployed,Single,No,No,Other,No,0
FU5YFLS614,21,123846,146518,836,66,2,6.78,12,0.56,Bachelor's,Self-employed,Married,No,Yes,Education,No,0
Q7KCVN27N8,56,59479,245513,686,38,3,11.71,12,0.27,High School,Unemployed,Single,Yes,Yes,Education,No,0
9WHCUZPZ2G,66,144317,127592,847,32,2,18.84,12,0.65,Master's,Unemployed,Divorced,Yes,Yes,Home,Yes,0
0MI16M2SYB,34,51454,78557,312,9,3,6.69,48,0.1,Master's,Part-time,Married,No,No,Other,No,0
G75KJTHKVT,26,112431,244083,557,22,1,3.28,36,0.27,High School,Full-time,Single,Yes,No,Business,Yes,0
1ZD8MUVZAX,50,25190,158214,509,8,1,3.29,12,0.27,Bachelor's,Full-time,Single,Yes,No,Home,No,0
SLNS0DZQU8,68,112223,223520,335,72,3,13.77,36,0.79,Bachelor's,Unemployed,Single,No,Yes,Other,Yes,0
NZMN9YGYDX,56,137998,199263,770,106,3,13.73,48,0.85,Master's,Part-time,Single,Yes,No,Other,Yes,0
QNEDHLX7LB,52,119865,163307,807,99,2,12.01,48,0.35,PhD,Part-time,Divorced,No,No,Education,Yes,0
ET711ZGF2X,36,68216,78401,839,13,2,4.34,60,0.81,High School,Full-time,Married,Yes,No,Other,No,0
OJDPCR4F6Z,63,46242,122728,565,76,1,17.11,36,0.63,Master's,Self-employed,Single,No,No,Business,Yes,0
J9XLCF7FQ9,34,113319,154425,752,13,2,14.84,48,0.65,Bachelor's,Self-employed,Married,No,Yes,Other,No,1
I2JD8LKMAW,64,24867,102321,415,117,2,13.7,60,0.84,Bachelor's,Self-employed,Single,No,Yes,Home,No,0
6TDEDI960M,57,54807,165853,642,113,4,17.95,12,0.37,Master's,Part-time,Divorced,Yes,No,Home,No,0
P3L1UJ3GJT,30,30212,208809,441,109,2,5.97,12,0.42,High School,Self-employed,Divorced,No,No,Auto,Yes,0
5461ETJ7WC,58,105339,221028,530,52,3,6.25,36,0.4,Bachelor's,Self-employed,Married,Yes,No,Other,No,0
PJFBACJA36,63,142220,158888,824,16,1,17.24,24,0.63,PhD,Unemployed,Divorced,Yes,No,Education,Yes,0
NGMKLCTD2E,55,108212,113851,462,5,1,8.74,48,0.34,Master's,Unemployed,Married,No,No,Auto,No,0
OOCY60RXQ1,18,69113,143490,737,101,3,16.85,12,0.39,High School,Unemployed,Single,No,No,Other,Yes,0
JPOHWJFPJJ,67,80930,138084,564,85,1,23.33,60,0.55,High School,Full-time,Married,Yes,Yes,Home,Yes,0
Q4WD72NN53,20,63397,207306,819,69,1,11.47,60,0.33,High School,Full-time,Divorced,Yes,Yes,Education,No,1
57X2O2R479,39,68059,145380,308,80,1,2.9,36,0.47,Bachelor's,Self-employed,Single,Yes,Yes,Education,Yes,0
RCT3EVLLZ3,34,72660,124952,576,3,2,22.29,12,0.86,Master's,Unemployed,Married,Yes,No,Other,Yes,0
ZSIILCVG8P,34,135230,94749,484,48,1,7.28,60,0.18,PhD,Part-time,Divorced,No,No,Auto,No,0
SSTH8IRF8C,21,125976,28753,802,101,4,20.93,36,0.42,Master's,Self-employed,Married,No,Yes,Business,Yes,0
VE4W5C33AR,43,50782,172606,515,57,3,4.15,24,0.89,Master's,Self-employed,Married,No,Yes,Other,Yes,0
22HVVI5JOF,19,57562,38768,339,67,3,21.0,60,0.82,High School,Self-employed,Married,No,No,Home,Yes,0
UYI3BPQUXB,66,92122,143322,760,93,2,9.34,24,0.54,High School,Unemployed,Divorced,No,Yes,Home,No,0
X2YK7YZCFC,51,33220,28769,513,25,3,14.31,12,0.1,Bachelor's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
XE3JM4X8FH,62,98661,33903,823,1,3,23.11,60,0.82,Master's,Part-time,Divorced,No,No,Other,No,1
U8WQ8HBAWH,52,57939,113266,677,114,3,15.45,24,0.61,Bachelor's,Part-time,Married,Yes,No,Education,Yes,0
51LUQY1YGL,38,80942,57084,726,48,4,4.53,36,0.51,High School,Unemployed,Single,Yes,Yes,Other,Yes,0
8ZRCY50OJR,46,110752,181511,717,31,2,24.37,36,0.71,Bachelor's,Part-time,Single,Yes,No,Auto,Yes,0
ALQCSPJ373,58,132996,163102,736,38,4,10.35,12,0.59,PhD,Unemployed,Single,No,Yes,Auto,No,0
F3YA95VKPU,34,118371,65113,836,23,1,19.59,36,0.46,Bachelor's,Unemployed,Married,No,Yes,Education,No,0
L7ZW84LEWW,31,81892,177534,464,40,3,24.42,24,0.85,PhD,Full-time,Divorced,No,Yes,Business,No,0
8A0JQ9F77N,43,78764,160805,768,118,2,10.93,48,0.25,Bachelor's,Full-time,Married,Yes,Yes,Home,Yes,0
QR0LZ3MSKV,25,88753,32129,335,5,3,21.84,60,0.82,Bachelor's,Part-time,Married,Yes,No,Education,No,1
DUQ43CYVRD,59,45550,74393,344,30,2,7.58,60,0.14,Bachelor's,Self-employed,Married,No,No,Home,No,0
SS57D500G4,61,147034,191504,833,60,3,5.08,24,0.29,PhD,Full-time,Divorced,No,No,Home,Yes,0
7Y9CBTWF1U,43,27492,151715,455,42,3,16.5,24,0.53,PhD,Full-time,Married,Yes,Yes,Auto,No,1
YMNYOMM7KD,46,71095,85158,775,96,4,19.08,24,0.3,High School,Unemployed,Divorced,No,No,Home,No,0
59D475ORTA,67,26888,71133,338,98,4,6.67,12,0.59,PhD,Full-time,Divorced,Yes,No,Education,Yes,0
SK0Q8W3IVD,26,108945,33614,617,59,2,14.11,60,0.86,High School,Unemployed,Divorced,No,No,Auto,Yes,0
JGNJGDZB2X,28,61078,39857,593,80,2,5.64,24,0.7,PhD,Full-time,Married,Yes,No,Other,Yes,0
LNI5H1M6KZ,64,83746,94969,381,68,3,7.89,36,0.1,PhD,Self-employed,Divorced,No,No,Education,Yes,0
HENIB8BK4A,59,102548,248232,353,23,1,20.57,60,0.62,High School,Full-time,Divorced,No,Yes,Auto,No,0
A2N0C2TLIA,69,55016,180061,384,0,1,3.68,36,0.13,High School,Part-time,Divorced,Yes,No,Business,Yes,0
883V5HL0J2,45,86463,152458,803,29,1,22.88,24,0.54,PhD,Self-employed,Divorced,Yes,Yes,Education,Yes,0
GUS9WTA07U,61,33438,248275,314,55,3,12.72,12,0.52,High School,Part-time,Married,Yes,No,Business,Yes,0
O43YARCGB3,63,106550,224136,528,26,2,3.99,48,0.82,Master's,Unemployed,Divorced,Yes,Yes,Home,No,0
Z2AHW7IH6Q,38,109218,190874,407,22,4,18.43,60,0.11,PhD,Unemployed,Married,No,Yes,Other,Yes,0
UWVHT1WRWL,18,86789,194667,668,11,4,24.86,24,0.46,Bachelor's,Part-time,Single,No,Yes,Home,No,0
UAZBCTZBUM,33,101879,214814,628,21,4,16.43,60,0.59,High School,Part-time,Married,Yes,Yes,Education,Yes,0
IT9FTMBKVR,37,131933,141650,487,5,3,22.71,24,0.52,PhD,Part-time,Married,No,No,Other,No,1
OFEDDTMQWK,60,77497,109914,712,10,1,11.9,48,0.5,Bachelor's,Unemployed,Divorced,Yes,Yes,Business,No,0
IVD7JRR1T9,57,76540,146967,357,36,3,8.84,24,0.59,Bachelor's,Self-employed,Single,No,Yes,Auto,Yes,0
76O14TBKNR,45,29002,188200,645,17,3,18.06,60,0.68,Bachelor's,Unemployed,Married,Yes,Yes,Home,Yes,1
U448931PEO,34,52827,50581,630,35,1,12.32,24,0.67,Master's,Self-employed,Single,Yes,Yes,Other,Yes,0
0JK2B2HBUN,45,94244,151722,678,101,4,13.18,36,0.82,Master's,Self-employed,Single,Yes,No,Home,No,0
9F7RW4R36B,68,48314,183783,599,108,4,8.57,48,0.8,PhD,Full-time,Divorced,No,No,Education,Yes,0
04SQHJJCO8,45,113032,44971,560,39,4,4.21,36,0.34,PhD,Full-time,Married,No,No,Business,Yes,0
B1I3VGKG3O,35,120471,82222,382,72,1,16.61,24,0.22,PhD,Self-employed,Married,No,No,Auto,Yes,0
Z78CMP79DC,27,84999,48295,320,1,4,14.74,60,0.4,Bachelor's,Part-time,Single,Yes,Yes,Other,Yes,0
N48LWHNAOA,34,134967,75842,643,78,2,9.48,60,0.4,Bachelor's,Full-time,Divorced,Yes,Yes,Auto,Yes,0
3YU0Y7IT2E,49,19616,6798,370,119,4,2.34,48,0.53,Bachelor's,Unemployed,Divorced,Yes,Yes,Home,Yes,0
ALG7DPVRTN,40,116382,61040,687,66,2,2.98,48,0.6,PhD,Full-time,Married,No,No,Education,No,0
471VFOFT4J,47,83806,26196,782,84,4,6.74,24,0.28,High School,Unemployed,Single,No,No,Home,Yes,0
SH3UMT37HC,57,141265,72864,344,23,3,5.96,12,0.33,Bachelor's,Part-time,Divorced,No,Yes,Business,No,0
9B26UB3EAM,36,137966,176159,771,15,1,15.89,12,0.15,Master's,Full-time,Married,Yes,No,Business,Yes,0
2T0BASTM5V,50,145527,137619,485,36,3,4.31,24,0.43,PhD,Full-time,Married,No,No,Home,No,0
G4OOTQA235,55,72557,70791,594,116,1,23.0,48,0.88,PhD,Self-employed,Divorced,No,Yes,Other,Yes,0
AH100P1CAS,55,112188,136082,481,98,2,2.5,36,0.31,Bachelor's,Unemployed,Single,No,Yes,Education,Yes,0
FOEAJ4A9PX,26,63606,131155,567,28,2,6.22,48,0.4,PhD,Part-time,Married,Yes,Yes,Business,No,0
XKNQ27RJWK,29,134576,44351,736,71,2,21.97,12,0.68,High School,Self-employed,Single,No,Yes,Auto,No,0
CUTIZOKKTK,37,146553,51774,822,2,1,4.74,12,0.33,Bachelor's,Part-time,Married,No,No,Business,No,0
RZ08XM1KXW,51,29767,117646,423,69,1,12.27,60,0.5,Master's,Part-time,Single,Yes,No,Home,No,0
82D2MINXEM,57,140136,171528,424,76,2,7.65,36,0.23,PhD,Self-employed,Single,Yes,No,Business,Yes,0
JDB0B9TBWB,58,112389,55062,728,7,3,16.9,24,0.65,Bachelor's,Part-time,Married,Yes,No,Auto,Yes,0
0DVQ6BGBDX,27,113108,15587,575,15,3,7.02,48,0.85,Master's,Self-employed,Divorced,Yes,Yes,Education,Yes,0
IFYTK93EVN,47,65321,129075,675,52,1,3.6,48,0.77,High School,Unemployed,Married,No,No,Auto,Yes,0
A27NNQMK5D,66,39876,74451,781,14,1,4.28,48,0.37,Master's,Unemployed,Divorced,Yes,No,Home,Yes,0
O92M3IRHOG,33,28316,146812,729,13,4,3.9,60,0.74,PhD,Part-time,Single,Yes,No,Auto,Yes,1
W2PK8X13GY,29,28643,54153,842,78,3,24.12,48,0.31,Master's,Full-time,Divorced,Yes,Yes,Education,No,0
DQV6JGTNE1,47,54556,145372,655,43,2,7.98,60,0.42,PhD,Unemployed,Single,Yes,No,Other,No,0
JWR8Y2EFR9,33,144961,167257,404,70,4,22.8,24,0.71,Master's,Self-employed,Married,Yes,Yes,Other,No,0
ZOVV12QM4N,46,114669,100577,608,110,2,11.89,48,0.6,Bachelor's,Full-time,Divorced,Yes,No,Education,No,0
PQS68378IE,34,75538,209073,647,101,2,8.67,48,0.22,Bachelor's,Self-employed,Married,No,Yes,Education,No,0
DU9JYD8T3M,49,123096,133361,816,75,4,7.12,36,0.81,PhD,Part-time,Married,No,Yes,Business,Yes,0
6YOQPJ3244,26,36374,158601,498,0,3,18.39,48,0.49,Bachelor's,Full-time,Married,Yes,Yes,Other,No,1
7JSCF7KEOS,61,17409,7605,304,53,4,8.56,12,0.5,High School,Unemployed,Single,No,No,Auto,Yes,0
R36ZSXQRHN,61,97860,224557,327,93,3,23.93,60,0.35,PhD,Full-time,Divorced,Yes,Yes,Other,Yes,0
KTAMD50ROY,60,135335,90777,436,10,4,4.01,60,0.12,PhD,Full-time,Married,No,Yes,Other,No,0
LF41YPUWWB,52,111322,163956,741,111,4,14.93,36,0.18,High School,Full-time,Single,No,Yes,Auto,No,0
C844C0SY8D,68,53396,188727,521,36,4,14.61,24,0.46,PhD,Part-time,Married,No,Yes,Education,No,0
WK1YMQ724J,59,46023,205876,481,52,1,14.9,48,0.84,Bachelor's,Full-time,Single,Yes,Yes,Auto,No,0
2D54VZ9QTB,44,121134,203681,823,1,4,5.2,36,0.16,PhD,Part-time,Divorced,No,Yes,Home,No,0
GUI3BHCJ6P,25,58359,204856,320,99,4,9.2,36,0.59,High School,Unemployed,Single,No,No,Auto,No,0
7MSTEQDN3J,27,34841,106551,592,68,4,9.82,24,0.55,PhD,Full-time,Single,Yes,Yes,Other,Yes,0
30DMBTSJD5,23,37055,247647,486,26,1,20.96,36,0.78,Master's,Unemployed,Divorced,Yes,Yes,Auto,No,0
44N7L10XSI,34,49843,5912,717,27,1,5.83,24,0.16,High School,Part-time,Divorced,Yes,Yes,Auto,Yes,0
TWFJYB6C88,33,46664,17196,472,88,3,8.45,48,0.87,Master's,Part-time,Divorced,Yes,Yes,Auto,Yes,0
TKY8VT7J7L,29,141858,28675,401,74,3,17.28,36,0.23,Bachelor's,Part-time,Single,Yes,No,Other,No,0
5ZDGCOA52S,49,94924,157248,574,34,2,24.75,12,0.6,Master's,Unemployed,Divorced,Yes,Yes,Business,No,0
IHDNKD6RB0,23,69478,33473,320,98,2,22.64,24,0.34,Master's,Part-time,Single,No,No,Home,Yes,0
DGBCS1O7TU,21,51999,243018,377,111,3,22.7,48,0.38,Bachelor's,Full-time,Divorced,No,Yes,Auto,No,0
PC9SVFEHGI,54,60330,15716,315,0,2,16.44,36,0.2,High School,Part-time,Single,No,No,Business,No,0
BMJIOAK34L,26,113831,38222,457,59,4,22.57,24,0.72,PhD,Self-employed,Married,No,No,Education,Yes,0
DVOI2K7IQS,40,95675,237929,651,64,3,11.55,48,0.67,Bachelor's,Part-time,Divorced,No,No,Home,No,1
I40D9G2TCQ,21,110645,158222,481,56,3,18.58,24,0.62,PhD,Part-time,Married,No,Yes,Other,No,0
J4KG6UA9YL,59,134593,210230,769,41,4,3.97,36,0.4,Bachelor's,Full-time,Married,No,No,Education,No,0
91P99UJ0TJ,57,92096,190519,319,68,3,7.16,60,0.25,PhD,Part-time,Single,No,No,Education,Yes,1
248OZ6AA4Z,65,133329,141488,303,61,3,19.81,24,0.66,PhD,Self-employed,Divorced,No,Yes,Auto,No,0
IENHOLIWJA,62,78905,86973,513,112,1,20.03,60,0.8,Master's,Self-employed,Single,Yes,No,Home,Yes,0
8P0B617960,34,17508,182065,349,81,2,13.41,60,0.27,Master's,Part-time,Single,Yes,No,Business,Yes,1
PUFHW8NTBB,18,67086,179693,536,68,3,12.27,36,0.41,PhD,Unemployed,Divorced,No,No,Home,No,1
8UA2YN46C4,41,144321,43211,495,29,3,17.32,60,0.24,Master's,Unemployed,Single,No,No,Education,No,0
JVPGLVIJMT,18,31719,79829,448,1,1,16.8,48,0.34,Master's,Full-time,Married,No,No,Home,No,0
8PXW1Y3C2N,46,143891,94740,706,66,1,10.15,36,0.47,PhD,Full-time,Divorced,No,No,Auto,No,0
OKC9JEGQGQ,39,22847,225629,353,62,3,19.64,60,0.57,Bachelor's,Self-employed,Single,Yes,Yes,Education,No,1
FQNTBEIFJG,56,80604,13994,673,1,3,22.11,24,0.39,Master's,Self-employed,Single,Yes,No,Education,Yes,0
TGTIJ6IMOI,20,26431,154726,614,39,2,20.15,36,0.36,PhD,Self-employed,Divorced,Yes,No,Business,No,1
P6M7Y1PEIP,67,98211,53542,798,25,3,3.33,48,0.76,Master's,Part-time,Single,Yes,Yes,Auto,No,0
AT13UVQDGQ,57,60616,237170,733,46,2,17.35,12,0.5,Bachelor's,Part-time,Single,Yes,No,Business,Yes,0
13XAQG5AG6,57,73627,169437,820,87,4,8.42,12,0.32,PhD,Full-time,Married,No,Yes,Other,Yes,0
9Y26UWRPWQ,34,125890,233803,777,40,4,6.19,36,0.49,Master's,Unemployed,Divorced,No,No,Home,Yes,1
HQ5S27S7EX,48,98867,74381,594,109,3,15.24,24,0.8,Master's,Full-time,Single,No,Yes,Auto,No,0
DOPU11T1PO,50,44158,35838,775,6,3,20.22,60,0.22,High School,Part-time,Married,No,Yes,Auto,No,0
EWEG6F3H41,27,141202,175365,571,42,1,15.19,24,0.24,Bachelor's,Part-time,Single,Yes,No,Education,No,0
CZQ485OY3Y,44,134221,114095,690,109,1,21.7,24,0.64,High School,Self-employed,Divorced,Yes,Yes,Home,Yes,0
BZD6TCOX2B,33,130525,148080,698,62,3,23.07,24,0.34,Master's,Full-time,Single,No,No,Other,No,0
FPDDIZOC23,42,141244,171717,598,58,4,8.43,24,0.82,Bachelor's,Part-time,Divorced,No,Yes,Other,No,0
QIK2FA0NL7,68,107835,101861,648,69,3,3.56,48,0.85,High School,Unemployed,Single,Yes,Yes,Other,No,0
HU0YI91V7I,66,92768,85762,326,56,4,3.32,12,0.66,Master's,Self-employed,Divorced,No,Yes,Other,No,0
F9LKR5AW1W,60,148535,166632,642,79,2,24.06,24,0.73,PhD,Full-time,Married,No,Yes,Home,No,0
NNC2POH1TN,24,122455,96851,387,116,2,13.11,24,0.14,PhD,Unemployed,Single,Yes,Yes,Auto,Yes,0
C9SUZV3Y51,57,148240,234692,800,1,3,2.21,12,0.7,Bachelor's,Self-employed,Divorced,No,Yes,Business,Yes,0
SLZ51VNV62,22,133137,244171,638,8,4,20.84,24,0.56,High School,Full-time,Single,No,No,Home,No,0
4OO2S2ZLPH,32,66915,17284,370,61,1,8.41,60,0.17,Master's,Full-time,Married,No,No,Other,Yes,0
W96BEAPYIM,30,76205,149921,842,1,2,9.62,24,0.87,Bachelor's,Part-time,Married,No,Yes,Other,No,0
U676WAGFC5,23,63773,36628,792,75,1,13.8,24,0.62,High School,Unemployed,Married,No,No,Education,No,0
TBRII60XEA,22,91391,249316,810,88,4,20.1,24,0.1,High School,Self-employed,Divorced,No,No,Business,No,1
333634TEBK,42,129156,180019,798,99,4,3.04,12,0.43,Bachelor's,Part-time,Divorced,No,Yes,Home,No,0
E3QJPVAWKZ,66,49358,38221,673,5,3,16.18,12,0.43,Bachelor's,Unemployed,Single,Yes,Yes,Business,No,0
0VAX1Y0IFG,34,52458,242498,694,95,1,11.01,60,0.18,High School,Full-time,Married,No,No,Business,No,0
F3ES4M0935,47,90856,216864,472,46,4,20.96,24,0.19,PhD,Self-employed,Divorced,Yes,Yes,Auto,Yes,0
7ZYKIC4HRC,59,106869,62219,422,81,3,6.88,24,0.88,PhD,Self-employed,Married,No,Yes,Business,No,0
FJAWMP9R1O,19,93180,90742,465,115,2,20.81,48,0.67,Bachelor's,Self-employed,Married,No,Yes,Other,Yes,0
9CBZGHV75X,35,122940,121177,802,11,1,4.81,24,0.2,High School,Self-employed,Divorced,Yes,Yes,Business,No,0
5OREUO4FJK,52,23345,120141,602,76,1,18.19,24,0.67,Bachelor's,Self-employed,Married,Yes,No,Auto,No,0
CFZ419PH7I,23,145966,43255,490,32,4,9.62,36,0.75,Bachelor's,Self-employed,Divorced,Yes,No,Home,Yes,0
3OEIPJMX9U,23,147812,75086,693,62,4,8.1,60,0.27,PhD,Self-employed,Married,Yes,Yes,Other,No,0
PKLQD86D2H,64,33516,117084,615,35,4,16.83,36,0.32,PhD,Part-time,Single,No,No,Auto,Yes,0
D7H5LQ8WJV,38,133497,26180,457,73,1,14.85,12,0.23,PhD,Part-time,Single,Yes,Yes,Auto,No,0
PK0Y09399W,19,43384,84412,325,95,4,12.29,12,0.47,PhD,Self-employed,Married,Yes,Yes,Other,No,0
5D5KW58EEE,53,71649,33112,361,43,2,7.58,60,0.82,High School,Part-time,Married,Yes,Yes,Auto,Yes,0
MI2YR04ID5,63,133902,44561,569,19,2,18.18,48,0.29,High School,Self-employed,Divorced,Yes,Yes,Home,No,1
YF33HSR2RQ,62,83474,113416,679,49,1,2.35,48,0.2,PhD,Unemployed,Married,No,No,Other,Yes,1
1534SXM35S,51,142347,97197,730,82,3,8.84,36,0.58,Master's,Self-employed,Single,No,No,Education,Yes,0
2MFHYKYRM3,23,80473,48424,585,67,3,6.98,24,0.5,PhD,Full-time,Married,Yes,No,Education,Yes,0
4OKPD0UOQ5,31,120642,57001,847,52,4,12.01,24,0.3,High School,Unemployed,Single,No,No,Auto,Yes,0
IMS1U4LQQR,24,116391,145681,724,82,4,14.21,36,0.85,Bachelor's,Self-employed,Married,No,No,Other,Yes,0
7LFJJ13DPE,57,29493,117036,749,17,3,15.46,24,0.18,High School,Unemployed,Single,No,Yes,Other,No,0
OLYSCZ8E54,45,17428,137264,417,119,4,23.09,60,0.75,Master's,Part-time,Divorced,Yes,Yes,Other,Yes,0
L320YDVVSE,29,116346,207881,356,102,1,24.94,24,0.24,PhD,Part-time,Single,No,Yes,Auto,No,0
25BXBKG8UJ,53,125193,173719,540,95,4,7.98,36,0.38,PhD,Full-time,Single,No,Yes,Education,No,0
T32IZGG7XO,26,24673,68552,334,6,2,17.33,48,0.47,High School,Full-time,Divorced,Yes,Yes,Home,Yes,0
T41IYFKOSL,47,92638,94962,623,9,2,7.26,36,0.28,Bachelor's,Unemployed,Single,Yes,Yes,Business,Yes,0
